date,time,station,station_code,showalter,li,li_virtual,sweat,k_index,cross_totals,vertical_totals,tt_index,cape,cape_virtual,cin,cin_virtual,brn,brn_virtual,pwat,observed,thunderstorm,lightning,squall,rainfall,nwx,season,raw_observed_event,observation_status,source_file,source_sheet,source_trace
2024-06-06,00:00Z,Visakhapatnam,43150,-0.4,-1.86,-2.31,209.8,35.9,18.5,26.5,45.0,313.02,406.25,-217.86,-177.1,28.82,37.4,60.96,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240606/0000
2024-06-07,00:00Z,Visakhapatnam,43150,0.29,-4.81,-5.47,200.98,33.3,18.3,26.3,44.6,1278.47,1488.4,-62.49,-4.21,27.82,32.39,55.29,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240607/0000
2024-06-08,00:00Z,Visakhapatnam,43150,-0.37,-3.94,-4.51,256.99,35.8,19.4,24.3,43.7,1701.17,1885.3,-14.34,-3.25,70.93,78.61,62.13,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240608/0000
2024-06-09,00:00Z,Visakhapatnam,43150,-1.75,-4.45,-4.95,245.01,36.5,20.5,26.5,47.0,1000.37,1151.87,-142.92,-86.64,31.22,35.94,57.58,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240609/0000
2024-06-14,00:00Z,Visakhapatnam,43150,2.95,-2.94,-3.5,164.58,32.3,14.5,26.5,41.0,1400.83,1542.43,-209.55,-134.78,74.25,81.75,54.92,RA,False,False,False,True,False,Monsoon,DZ:2005-2040,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240614/0000
2024-06-15,00:00Z,Visakhapatnam,43150,-0.74,-0.71,-1.1,217.78,36.9,18.5,26.5,45.0,460.76,532.01,-324.1,-281.47,59.55,68.76,62.19,TSRA,True,True,False,True,False,Monsoon,TSRA:1635-1840 | DZ:1740-1830,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240615/0000
2024-06-16,00:00Z,Visakhapatnam,43150,-1.72,-3.0,-3.44,199.0,39.1,19.1,29.1,48.2,629.71,718.34,-370.94,-311.49,26.85,30.63,58.21,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240616/0000
2024-06-17,00:00Z,Visakhapatnam,43150,-2.69,-5.19,-6.0,260.99,43.4,21.1,26.1,47.2,2461.21,2658.58,-109.87,-89.3,444.84,480.52,68.93,TSRA,True,True,False,True,False,Monsoon,TS:0235-0615 | RA:0330-0545,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240617/0000
2024-06-18,00:00Z,Visakhapatnam,43150,-1.34,-3.86,-4.63,241.19,39.3,19.5,25.5,45.0,2349.44,2538.15,-141.9,-110.36,195.12,210.79,67.32,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240618/0000
2024-06-19,00:00Z,Visakhapatnam,43150,-1.26,-2.59,-3.26,228.6,38.6,19.3,26.3,45.6,895.75,1034.69,-207.82,-173.42,41.68,48.15,62.24,TS,True,True,False,False,False,Monsoon,LT:2230-0015 | TS:1515-1710,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240619/0000
2024-06-20,00:00Z,Visakhapatnam,43150,0.54,-1.85,-2.5,255.6,34.9,18.6,22.5,41.1,1232.02,1397.41,-79.97,-48.58,92.14,104.51,61.71,TS,True,True,False,False,False,Monsoon,TS:1515-1710,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240620/0000
2024-06-21,00:00Z,Visakhapatnam,43150,-1.82,-4.36,-4.84,256.02,40.9,20.8,24.9,45.7,1769.39,1923.49,-72.86,-49.85,211.26,229.66,66.82,TSRA,True,True,False,True,False,Monsoon,TSRA:1610-2100 | RA:1710-0030,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240621/0000
2024-06-22,00:00Z,Visakhapatnam,43150,0.73,-1.31,-1.71,221.59,37.0,18.1,24.1,42.2,263.31,358.45,-121.95,-92.24,105.4,143.48,62.34,LT,False,True,False,True,False,Monsoon,LT:2000-2235 | RA:0000-0030,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240622/0000
2024-06-23,00:00Z,Visakhapatnam,43150,-2.42,-3.9,-4.46,268.59,41.0,22.2,22.5,44.7,1540.21,1685.15,-9.03,-5.88,2345.85,2566.6,71.19,TSRA,True,True,False,True,False,Monsoon,LT:0340-0420 | DZ:0445-0540 | TS:0540-0610 | RA:0550-0650,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240623/0000
2024-06-24,00:00Z,Visakhapatnam,43150,0.97,-3.35,-3.95,243.2,31.9,18.5,22.3,40.8,1810.37,2013.3,-1.3,-0.34,1212.57,1348.49,65.62,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240624/0000
2024-06-25,00:00Z,Visakhapatnam,43150,-0.62,-3.84,-4.41,244.98,39.3,19.6,23.7,43.3,2177.22,2351.24,-35.43,-16.44,303.02,327.24,69.21,TSRA,True,True,False,True,False,Monsoon,TS:1515-1800 | RA:1720-1810,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240625/0000
2024-06-26,00:00Z,Visakhapatnam,43150,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.18,TSRA,True,True,False,True,False,Monsoon,TS:1700-1930 | RA:1750-1915,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240626/0000
2024-06-27,00:00Z,Visakhapatnam,43150,-0.8,1.01,1.09,259.79,38.0,20.2,22.9,43.1,0.0,0.0,0.0,0.0,0.0,0.0,72.67,TSRA,True,True,False,True,False,Monsoon,RA:0400-0600 | DZ:0600-0830 | DZ:1025-1100 | TS:1500-1640 | RA:1500-1800,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240627/0000
2024-06-28,00:00Z,Visakhapatnam,43150,-1.09,-1.72,-1.9,266.78,41.3,19.9,24.5,44.4,403.87,460.51,-132.0,-111.32,202.02,230.35,71.29,RA,False,False,False,True,False,Monsoon,DZ:0615-1200 | RA:1320-1340,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240628/0000
2024-06-29,00:00Z,Visakhapatnam,43150,-0.22,-1.55,-1.99,275.98,39.2,19.7,22.1,41.8,534.8,633.2,-56.64,-37.46,24.02,28.44,68.98,RA,False,False,False,True,False,Monsoon,DZ:0710-0720 | DZ:1240-1250,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240629/0000
2024-06-30,00:00Z,Visakhapatnam,43150,-1.67,-2.45,-2.74,281.62,40.8,21.3,22.5,43.8,541.63,629.21,-37.6,-30.75,182.31,211.79,72.68,NWX,False,False,False,False,True,Monsoon,NWX,VERIFIED,RSRW INDICES Mar - June2024.xlsx,Jun2024,RSRW INDICES Mar - June2024.xlsx::Jun2024::240630/0000
2025-05-01,00:00Z,Visakhapatnam,43150,3.2,-4.92,-6.05,131.18,16.5,13.9,28.9,42.8,1488.57,1752.71,-8.63,-7.22,84.02,98.93,38.81,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250501/0000
2025-05-01,12:00Z,Visakhapatnam,43150,-3.55,-6.52,-7.87,255.18,21.2,23.2,25.1,48.3,3111.25,3487.36,-20.36,-7.88,124.18,139.19,42.81,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250501/1200
2025-05-02,00:00Z,Visakhapatnam,43150,0.66,-0.28,-0.53,178.21,26.9,18.3,27.3,45.6,3.21,12.17,-462.44,-370.21,0.09,0.34,43.67,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250502/0000
2025-05-02,12:00Z,Visakhapatnam,43150,2.46,-3.05,-4.01,135.99,17.3,15.3,28.3,43.6,530.01,723.29,-238.64,-163.61,41.66,56.85,34.47,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250502/1200
2025-05-03,00:00Z,Visakhapatnam,43150,-2.05,-6.1,-7.32,221.39,23.3,21.1,27.1,48.2,2440.44,2732.28,-45.25,-10.57,74.13,82.99,45.06,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250503/0000
2025-05-03,12:00Z,Visakhapatnam,43150,-3.47,-5.36,-5.78,249.61,36.1,22.3,28.3,50.6,1481.54,1619.0,-135.69,-102.8,54.51,59.57,56.75,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250503/1200
2025-05-04,00:00Z,Visakhapatnam,43150,1.79,-2.06,-2.48,138.99,35.9,14.7,30.7,45.4,276.63,347.01,-410.28,-344.4,15.3,19.2,43.67,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250504/0000
2025-05-04,12:00Z,Visakhapatnam,43150,2.65,-0.45,-0.92,95.2,26.5,11.9,32.9,44.8,14.6,32.79,-751.75,-624.94,4.95,11.13,33.79,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250504/1200
2025-05-05,00:00Z,Visakhapatnam,43150,1.17,-2.28,-3.22,181.2,23.9,17.3,27.3,44.6,497.12,669.08,-315.01,-218.71,87.18,117.33,34.68,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250505/0000
2025-05-05,12:00Z,Visakhapatnam,43150,1.19,-6.79,-8.18,163.99,27.5,16.5,28.5,45.0,3006.38,3354.54,-87.14,-31.86,10697.69,11936.57,41.94,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250505/1200
2025-05-06,00:00Z,Visakhapatnam,43150,4.46,-5.84,-7.25,165.79,27.1,13.7,25.7,39.4,3402.92,3760.28,-7.36,-2.12,2083.47,2302.26,46.51,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250506/0000
2025-05-06,12:00Z,Visakhapatnam,43150,0.56,-7.06,-8.5,176.98,34.3,17.3,28.3,45.6,3416.9,3739.18,-94.64,-50.24,245.36,268.5,47.77,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250506/1200
2025-05-07,00:00Z,Visakhapatnam,43150,2.49,-5.79,-7.24,162.18,28.1,15.5,26.5,42.0,3531.95,3849.92,-63.49,-20.51,1189.57,1296.67,49.12,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250507/0000
2025-05-07,12:00Z,Visakhapatnam,43150,1.51,-4.97,-5.82,168.79,20.1,16.7,26.7,43.4,2390.93,2665.79,-78.93,-36.19,157.98,176.14,46.49,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250507/1200
2025-05-08,00:00Z,Visakhapatnam,43150,0.78,-7.65,-8.56,182.81,27.3,17.9,26.9,44.8,3703.35,4074.28,-0.37,-0.08,2335.15,2569.04,48.85,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250508/0000
2025-05-08,12:00Z,Visakhapatnam,43150,-4.44,-8.91,-9.73,274.79,28.9,23.5,27.5,51.0,4039.79,4424.36,-16.74,0.0,335.71,367.67,48.96,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250508/1200
2025-05-09,00:00Z,Visakhapatnam,43150,-0.12,-4.25,-5.17,192.41,24.3,19.1,26.1,45.2,1417.86,1664.74,-113.36,-59.83,438.75,515.14,44.34,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250509/0000
2025-05-09,12:00Z,Visakhapatnam,43150,2.05,-7.07,-8.07,161.59,19.5,15.7,27.7,43.4,3142.96,3500.49,-49.34,-5.54,1053.43,1173.26,44.48,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250509/1200
2025-05-10,00:00Z,Visakhapatnam,43150,7.71,-6.02,-6.88,37.78,14.1,6.7,28.7,35.4,2248.0,2530.59,-114.51,-22.25,737.89,830.64,40.29,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250510/0000
2025-05-10,12:00Z,Visakhapatnam,43150,3.73,-3.96,-4.71,152.39,24.9,13.7,26.7,40.4,1862.49,2108.19,-168.52,-96.42,82.22,93.07,45.77,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250510/1200
2025-05-11,00:00Z,Visakhapatnam,43150,4.22,-5.85,-6.63,87.59,21.5,11.7,29.7,41.4,1888.48,2104.88,-208.88,-109.11,358.3,399.36,42.71,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250511/0000
2025-05-11,12:00Z,Visakhapatnam,43150,6.08,-2.97,-3.49,80.81,20.9,8.5,29.5,38.0,954.2,1127.99,-280.81,-195.11,42.18,49.86,43.78,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250511/1200
2025-05-12,00:00Z,Visakhapatnam,43150,3.5,-6.97,-7.69,81.6,21.7,11.9,30.9,42.8,2191.7,2443.16,-218.19,-120.28,259.11,288.84,43.42,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250512/0000
2025-05-12,12:00Z,Visakhapatnam,43150,-3.74,-6.73,-7.66,254.18,36.1,21.5,28.5,50.0,3375.07,3672.65,-124.52,-72.26,454.61,494.69,56.12,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250512/1200
2025-05-13,00:00Z,Visakhapatnam,43150,-2.58,-4.53,-5.07,211.58,37.7,19.9,30.9,50.8,762.77,905.1,-346.04,-282.16,343.17,407.2,51.57,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250513/0000
2025-05-13,12:00Z,Visakhapatnam,43150,-4.8,-8.36,-9.7,276.81,37.6,23.0,27.7,50.7,4628.13,5007.7,-47.02,-27.35,2802.69,3032.55,60.57,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250513/1200
2025-05-14,00:00Z,Visakhapatnam,43150,-3.19,-8.04,-9.2,226.2,40.9,21.3,28.3,49.6,3966.75,4279.7,-1.75,-1.04,420.45,453.63,63.63,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250514/0000
2025-05-14,12:00Z,Visakhapatnam,43150,-3.68,-8.33,-9.66,250.98,41.7,21.7,27.7,49.4,5096.67,5473.21,-26.46,-5.87,3233.47,3472.35,64.95,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250514/1200
2025-05-15,00:00Z,Visakhapatnam,43150,-4.2,-7.91,-8.67,269.0,41.2,23.1,26.9,50.0,940.59,1118.09,-5.47,-0.95,0.0,0.0,64.5,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250515/0000
2025-05-15,12:00Z,Visakhapatnam,43150,-3.85,-3.23,-4.25,243.99,37.4,22.2,26.9,49.1,922.21,1114.66,-213.6,-175.71,76.17,92.07,55.29,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250515/1200
2025-05-16,00:00Z,Visakhapatnam,43150,-3.58,-2.9,-3.64,253.21,34.4,22.4,25.3,47.7,1154.52,1355.55,-137.7,-110.14,85.23,100.07,56.61,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250516/0000
2025-05-16,12:00Z,Visakhapatnam,43150,-0.07,-7.3,-8.65,198.41,32.9,17.7,27.7,45.4,4076.98,4461.41,-66.15,-21.99,657.42,719.42,52.88,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250516/1200
2025-05-17,00:00Z,Visakhapatnam,43150,1.31,-5.33,-6.47,182.79,27.9,17.5,25.5,43.0,2441.24,2767.53,-26.2,-2.98,165.3,187.39,51.88,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250517/0000
2025-05-17,12:00Z,Visakhapatnam,43150,-3.71,-6.2,-7.1,278.39,37.0,22.8,23.3,46.1,4354.06,4657.86,0.0,0.0,318.68,340.92,71.23,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250517/1200
2025-05-18,00:00Z,Visakhapatnam,43150,-2.46,-6.23,-6.84,228.01,36.0,22.2,24.5,46.7,2462.33,2676.72,-7.35,-0.08,352.19,382.85,65.45,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250518/0000
2025-05-18,12:00Z,Visakhapatnam,43150,-0.55,-5.4,-6.08,232.02,35.3,19.3,25.3,44.6,2577.22,2795.99,-33.89,-4.77,1848.29,2005.19,63.57,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250518/1200
2025-05-19,00:00Z,Visakhapatnam,43150,-1.3,-4.83,-5.48,243.8,33.3,20.7,23.9,44.6,2234.51,2460.9,-12.74,-6.17,208.49,229.61,64.25,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250519/0000
2025-05-19,12:00Z,Visakhapatnam,43150,-0.38,-4.24,-5.19,233.61,36.5,19.6,23.3,42.9,2240.83,2483.67,-14.52,-3.09,1005.1,1114.02,64.29,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250519/1200
2025-05-20,00:00Z,Visakhapatnam,43150,20.11,13.29,13.76,56.0,-9.1,-25.5,23.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250520/0000
2025-05-20,12:00Z,Visakhapatnam,43150,-1.9,-5.27,-6.15,247.78,35.6,20.8,24.7,45.5,2510.65,2736.71,-29.53,-7.39,446.0,486.16,66.01,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250520/1200
2025-05-21,00:00Z,Visakhapatnam,43150,-2.81,-5.24,-5.89,246.41,38.8,22.2,24.1,46.3,2178.78,2382.0,-4.96,-3.41,245.18,268.05,69.07,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250521/0000
2025-05-21,12:00Z,Visakhapatnam,43150,-2.15,-5.42,-6.07,256.2,35.9,21.7,23.3,45.0,2436.86,2665.32,-8.01,-2.42,1070.69,1171.07,67.04,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250521/1200
2025-05-22,00:00Z,Visakhapatnam,43150,-0.79,-3.2,-3.86,246.42,38.9,20.1,23.7,43.8,1167.83,1308.45,-56.58,-32.74,160.4,179.71,65.75,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250522/0000
2025-05-22,12:00Z,Visakhapatnam,43150,0.5,-4.7,-5.48,231.78,32.7,18.7,23.3,42.0,2615.68,2865.77,-0.91,0.0,12989.29,14231.25,65.2,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250522/1200
2025-05-23,00:00Z,Visakhapatnam,43150,-1.32,-3.61,-4.26,265.22,10.3,20.8,23.1,43.9,1769.34,1923.6,-7.83,-4.58,245.95,267.39,70.58,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250523/0000
2025-05-23,12:00Z,Visakhapatnam,43150,0.1,-3.9,-4.75,246.42,36.0,18.7,23.5,42.2,2530.43,2796.78,-34.28,-20.41,431.24,476.63,61.21,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250523/1200
2025-05-24,00:00Z,Visakhapatnam,43150,0.33,-2.01,-2.74,221.78,38.0,18.8,23.1,41.9,1043.38,1228.2,-76.2,-51.7,257.44,303.05,60.58,UNVERIFIED,False,False,False,False,False,Pre-Monsoon,Observation event not supplied in source workbook,NOT_SUPPLIED,RSRW INDICES PREMON2025up.xlsx,May_2025,RSRW INDICES PREMON2025up.xlsx::May_2025::250524/0000
